time,input_voltage,el_power
1975.84,3,1212.407809
1976.9,3,1121.819023
1977.98,3,1214.485866
1979,3,1126.785242
1980,3,1211.990903
1981.02,3,1127.132974
1982.06,3,1206.689616
1983.06,3,1113.843424
1984.06,3,1203.972841
1985.12,3,1117.365967
1986.2,3,1206.116102
1987.28,3,1116.251468
1988.3,3,1200.104831
1989.32,3,1107.972423
1990.44,3,1200.564453
1991.52,3,1108.133346
1992.6,3,1196.604145
1993.64,3,1114.409733
1994.64,3,1198.469248
1995.64,3,1110.739871
1996.66,3,1197.990786
1997.68,3,1114.322552
1998.68,3,1198.430112
1999.76,3,1107.53605
2000.84,3,1199.566266
2001.98,3,1109.382123
2003.06,3,1205.888637
2004.14,3,1107.101154
2005.22,3,1200.318642
2006.28,3,1108.60954
2007.32,3,1207.613807
2008.34,3,1108.637709
2009.34,3,1209.676235
2010.34,3,1112.560954
2011.38,3,1202.690456
2012.38,3,1110.77967
2013.42,3,1205.454891
2014.46,3,1115.528803
2015.52,3,1208.09287
2016.58,3,1117.282871
2017.6,3,1208.473439
2018.64,3,1118.965644
2019.72,3,1211.022502
2020.76,3,1118.360846
2021.8,3,1199.741045
2022.8,3,1110.222795
2023.82,3,1200.897404
2024.84,3,1109.086447
2025.84,3,1202.094928
2026.84,3,1109.046977
2027.86,3,1193.742928
2028.86,3,1104.23397
2029.88,3,1196.150575
2030.98,3,1109.378103
2032.08,3,1191.578919
2033.16,3,1104.933333
2034.2,3,1195.907357
2035.24,3,1105.585923
2036.26,3,1199.565517
2037.28,3,1109.853632
2038.3,3,1203.211159
2039.32,3,1108.383722
2040.32,3,1198.695278
2041.36,3,1110.118588
2042.46,3,1206.153265
2043.46,3,1115.743419
2044.52,3,1211.191195
2045.58,3,1114.461808
2046.6,3,1209.849106
2047.72,3,1118.978512
2048.76,3,1205.255979
2049.82,3,1119.676066
2050.84,3,1219.394679
2051.84,3,1129.043744
2052.84,3,1212.490804
2053.86,3,1123.359326
2054.94,3,1212.505093
2056.02,3,1120.758762
2057.04,3,1218.333759
2058.12,3,1123.635635
2059.24,3,1217.997155
2060.3,3,1124.802322
2061.4,3,1214.812448
2062.44,3,1126.161499
2063.5,3,1215.818493
2064.5,3,1123.239835
2065.5,3,1202.868244
2066.5,3,1117.622013
2067.56,3,1207.41971
2068.62,3,1121.60584
2069.74,3,1206.130392
2070.78,3,1113.541439
2071.84,3,1208.559489
2072.84,3,1116.746398
2073.92,3,1197.717761
2074.96,3,1118.995619
2075.98,3,1199.726208
2077.02,3,1115.096558
2078.06,3,1205.971833
2079.12,3,1120.771726
2080.16,3,1213.049207
2081.2,3,1124.316356
2082.2,3,1211.810981
2083.2,3,1121.155219
2084.2,3,1217.037152
2085.24,3,1118.062115
2086.3,3,1216.955324
2087.34,3,1129.595719
2088.48,3,1218.027768
2089.52,3,1125.235625
2090.64,3,1212.943092
2091.74,3,1126.414633
2092.74,3,1218.653448
2093.74,3,1133.582686
2094.74,3,1215.192085
2095.74,3,1120.111045
2096.76,3,1215.688925
2097.8,3,1114.30089
2098.8,3,1207.083674
2099.86,3,1120.858197
2100.96,3,1213.718979
2102.04,3,1114.422031
2103.16,3,1214.183669
2104.16,3,1125.278847
2105.24,3,1200.243507
2106.26,3,1110.695227
2107.3,3,1201.573348
2108.32,3,1113.054898
2109.36,3,1198.735631
2110.36,3,1121.049067
2111.44,3,1201.725315
2112.5,3,1115.44518
2113.52,3,1210.115125
2114.56,3,1111.572386
2115.62,3,1199.425395
2116.68,3,1119.879905
2117.7,3,1208.783671
2118.76,3,1118.334524
2119.8,3,1211.816932
2120.82,3,1111.322194
2121.82,3,1212.341349
2122.82,3,1119.848593
2123.84,3,1208.269471
2124.84,3,1116.612423
2125.86,3,1206.617636
2126.9,3,1112.447358
2127.98,3,1203.713923
2129.02,3,1119.150764
2130.06,3,1213.746499
2131.16,3,1122.937463
2132.18,3,1211.192611
2133.3,3,1110.616295
2134.38,3,1204.206996
2135.38,3,1115.934232
2136.4,3,1200.469948
2137.44,3,1111.567652
2138.44,3,1204.303571
2139.44,3,1115.196606
2140.46,3,1206.677066
2141.5,3,1115.094231
2142.54,3,1204.086694
2143.62,3,1115.392621
2144.66,3,1200.347003
2145.74,3,1112.944497
2146.8,3,1202.740424
2147.88,3,1108.668018
2148.9,3,1208.142085
2149.9,3,1125.408766
2150.9,3,1206.686802
2151.9,3,1116.338107
2152.92,3,1206.340586
2153.96,3,1118.857536
2155,3,1210.026954
2156.06,3,1115.60603
2157.1,3,1200.196447
2158.2,3,1128.726674
2159.28,3,1213.496319
2160.36,3,1117.578101
2161.36,3,1214.126489
2162.4,3,1124.729311
2163.42,3,1212.98418
2164.42,3,1117.858702
2165.46,3,1218.456876
2166.46,3,1116.222256
2167.46,3,1211.803335
2168.46,3,1118.396266
2169.52,3,1207.233334
2170.58,3,1117.674719
2171.6,3,1211.194159
2172.66,3,1125.552496
2173.82,3,1207.394272
2174.92,3,1113.882065
2175.98,3,1212.291137
2177,3,1114.581763
2178.04,3,1208.55031
2179.04,3,1117.210281
2180.04,3,1198.687406
2181.04,3,1111.150581
2182.04,3,1206.798704
2183.08,3,1114.457901
2184.16,3,1204.050213
2185.22,3,1109.537843
2186.22,3,1196.920731
2187.26,3,1104.866727
2188.26,3,1202.577427
2189.3,3,1102.763971
2190.36,3,1189.535383
2191.4,3,1105.300913
2192.42,3,1201.852163
2193.44,3,1107.292852
2194.44,3,1191.9066
2195.44,3,1113.71335
2196.52,3,1199.630623
2197.6,3,1101.810833
2198.7,3,1187.688378
2199.74,3,1110.903403
2200.78,3,1192.390447
2201.82,3,1105.643427
2202.94,3,1198.871652
2204.04,3,1114.470613
2205.16,3,1203.107768
2206.18,3,1110.461835
2207.2,3,1187.19578
2208.22,3,1106.118576
2209.22,3,1196.906957
2210.22,3,1112.756068
2211.24,3,1199.961239
2212.26,3,1112.146233
2213.32,3,1197.885274
2214.36,3,1099.541185
2215.4,3,1196.316172
2216.44,3,1100.119295
2217.56,3,1190.943401
2218.64,3,1099.192926
2219.76,3,1179.843672
2220.76,3,1106.981955
2221.76,3,1186.713161
2222.8,3,1102.950176
2223.82,3,1191.718932
2224.82,3,1104.136234
2225.88,3,1193.10502
2226.92,3,1102.039791
2228,3,1193.851884
2229.06,3,1097.804596
2230.08,3,1187.891234
2231.2,3,1110.079718
2232.28,3,1199.89019
2233.34,3,1116.768035
2234.4,3,1196.731019
2235.42,3,1112.279572
2236.42,3,1200.016138
2237.42,3,1115.111273
2238.44,3,1202.499179
2239.44,3,1113.75582
2240.44,3,1197.202529
2241.5,3,1109.453952
2242.54,3,1204.017888
2243.58,3,1110.681807
2244.6,3,1205.502452
2245.66,3,1124.900215
2246.68,3,1200.653737
2247.74,3,1120.26212
2248.74,3,1199.570099
2249.74,3,1107.401816
2250.74,3,1203.023114
2251.74,3,1109.854798
2252.74,3,1189.468096
2253.76,3,1107.86845
2254.8,3,1195.884835
2255.84,3,1104.946614
2256.9,3,1197.738365
2258,3,1109.146052
2259.08,3,1190.827667
2260.16,3,1105.286437
2261.18,3,1203.517539
2262.22,3,1116.910691
2263.26,3,1204.783301
2264.26,3,1130.609598
2265.26,3,1203.663076
2266.26,3,1125.913343
2267.3,3,1209.335513
2268.4,3,1110.489576
2269.46,3,1209.954984
2270.54,3,1122.597244
2271.6,3,1212.577476
2272.7,3,1123.595454
2273.72,3,1210.044635
2274.78,3,1122.091843
2275.82,3,1211.258294
2276.88,3,1117.423028
2277.92,3,1209.664367
2278.92,3,1121.344078
2279.92,3,1205.735339
2280.92,3,1122.358957
2281.92,3,1208.620094
2282.96,3,1121.604956
2284.06,3,1208.17134
2285.14,3,1117.847846
2286.18,3,1207.638922
2287.28,3,1116.005033
2288.34,3,1211.645795
2289.44,3,1115.681075
2290.52,3,1212.56376
2291.64,3,1107.101902
2292.68,3,1196.030166
2293.68,3,1103.047561
2294.7,3,1194.661934
2295.78,3,1114.134354
2296.78,3,1213.302307
2297.86,3,1120.519955
2298.94,3,1200.473077
2299.98,3,1121.886644
2301.08,3,1213.690117
2302.14,3,1112.894272
2303.2,3,1209.089276
2304.24,3,1111.117321
2305.32,3,1205.268226
2306.34,3,1114.626145
2307.34,3,1206.700158
2308.36,3,1116.136405
2309.42,3,1207.469548
2310.42,3,1116.035719
2311.48,3,1212.052655
2312.52,3,1122.94192
2313.58,3,1206.61734
2314.6,3,1116.4872
2315.7,3,1210.746974
2316.78,3,1122.807003
2317.86,3,1208.427383
2318.92,3,1122.645645
2319.94,3,1211.812907
2320.94,3,1129.969657
2321.94,3,1207.227307
2322.98,3,1116.096619
2324.02,3,1200.194504
2325.04,3,1117.371876
2326.1,3,1205.477118
2327.14,3,1118.210716
2328.22,3,1197.836041
2329.3,3,1109.421046
2330.32,3,1207.186315
2331.38,3,1113.377865
2332.42,3,1207.296232
2333.44,3,1113.816836
2334.44,3,1203.99313
2335.44,3,1115.532676
2336.46,3,1209.856627
2337.46,3,1113.397634
2338.5,3,1207.928636
2339.52,3,1116.092547
2340.58,3,1213.265631
2341.62,3,1122.804325
2342.62,3,1213.379135
2343.66,3,1119.923639
2344.82,3,1208.517829
2345.9,3,1118.83856
2346.92,3,1204.790333
2347.96,3,1123.053337
2349,3,1204.71608
2350,3,1128.052004
2351.02,3,1220.377564
2352.06,3,1124.764276
2353.1,3,1220.906748
2354.12,3,1128.090978
2355.14,3,1203.295748
2356.2,3,1124.231474
2357.28,3,1214.142574
2358.34,3,1116.736748
2359.44,3,1213.58383
2360.52,3,1119.960806
2361.6,3,1213.064269
2362.62,3,1114.107143
2363.62,3,1205.320839
2364.62,3,1114.53795
2365.64,3,1202.232992
2366.66,3,1114.144264
2367.7,3,1207.224911
2368.76,3,1108.588857
2369.8,3,1200.237339
2370.88,3,1114.971135
2372,3,1207.713838
2373.04,3,1116.658878
2374.08,3,1203.719186
2375.16,3,1114.906501
2376.16,3,1209.021603
2377.22,3,1117.458425
2378.26,3,1208.334361
2379.26,3,1116.603079
2380.26,3,1203.036819
2381.26,3,1121.885696
2382.3,3,1209.655719
2383.38,3,1125.151074
2384.46,3,1209.812657
2385.5,3,1116.926853
2386.58,3,1199.56831
2387.62,3,1112.615164
2388.64,3,1213.506047
2389.68,3,1126.695095
2390.74,3,1211.466699
2391.78,3,1120.763832
2392.78,3,1212.554919
2393.78,3,1114.93143
2394.78,3,1205.973919
2395.78,3,1119.636392
2396.78,3,1196.466178
2397.86,3,1109.943663
2398.92,3,1204.889055
2399.98,3,1114.318365
2401.08,3,1197.869432
2402.16,3,1123.586292
2403.24,3,1203.534343
2404.34,3,1107.980229
2405.34,3,1201.551123
2406.38,3,1109.682793
2407.4,3,1198.630187
2408.4,3,1111.153591
2409.42,3,1205.653588
2410.44,3,1127.545166
2411.46,3,1208.365159
2412.54,3,1118.77703
2413.6,3,1202.099394
2414.64,3,1116.818432
2415.7,3,1211.576346
2416.74,3,1117.671379
2417.82,3,1208.607061
2418.82,3,1116.317352
2419.84,3,1211.221198
2420.9,3,1122.22154
2421.92,3,1206.686526
2422.92,3,1121.409498
2423.92,3,1208.443467
2424.96,3,1120.21576
2426,3,1219.142794
2427.04,3,1118.447044
2428.14,3,1211.950209
2429.2,3,1126.726138
2430.24,3,1208.877882
2431.34,3,1117.224181
2432.4,3,1205.179265
2433.42,3,1111.478593
2434.44,3,1202.538655
2435.44,3,1109.844425
2436.44,3,1203.676013
2437.44,3,1124.752187
2438.46,3,1198.468328
2439.52,3,1106.294884
2440.54,3,1203.592256
2441.62,3,1106.49616
2442.68,3,1196.016483
2443.74,3,1101.212186
2444.82,3,1188.732089
2445.88,3,1111.331507
2446.96,3,1195.252983
2448,3,1098.006187
2449.02,3,1186.227457
2450.04,3,1100.913543
2451.06,3,1194.461714
2452.06,3,1106.070773
2453.06,3,1197.7027
2454.1,3,1121.849445
2455.1,3,1194.399083
2456.12,3,1109.184437
2457.18,3,1201.44006
2458.22,3,1102.283202
2459.28,3,1191.665451
2460.38,3,1112.191068
2461.46,3,1201.177631
2462.48,3,1119.540213
2463.5,3,1193.075432
2464.5,3,1102.333909
2465.5,3,1198.101511
2466.52,3,1104.336162
2467.58,3,1199.596306
2468.72,3,1100.424229
2469.8,3,1193.214142
2470.9,3,1108.215233
2472.04,3,1197.668165
2473.04,3,1101.962713
2474.06,3,1195.674999
2475.14,3,1100.07463
2476.16,3,1192.454755
2477.2,3,1100.729152
2478.2,3,1195.983867
2479.2,3,1097.985562
2480.2,3,1189.958712
2481.2,3,1098.257498
2482.22,3,1187.893613
2483.24,3,1096.544056
2484.3,3,1196.266042
2485.38,3,1098.199456
2486.52,3,1199.061249
2487.54,3,1110.776693
2488.6,3,1202.452795
2489.66,3,1103.074114
2490.7,3,1193.378112
2491.72,3,1108.279254
2492.74,3,1186.81691
2493.78,3,1113.530347
2494.78,3,1201.246481
2495.88,3,1116.157367
2496.98,3,1204.42723
2498.06,3,1110.174947
2499.1,3,1208.008328
2500.16,3,1110.01798
2501.24,3,1203.321038
2502.3,3,1111.236727
2503.34,3,1198.674099
2504.34,3,1113.402373
2505.34,3,1210.393131
2506.34,3,1115.68381
2507.34,3,1201.707728
2508.36,3,1119.172816
2509.4,3,1202.034557
2510.42,3,1110.812257
2511.48,3,1200.042729
2512.56,3,1108.353555
2513.58,3,1200.617956
2514.66,3,1113.784677
2515.68,3,1199.852272
2516.74,3,1105.677111
2517.84,3,1202.309898
2518.88,3,1108.329505
2519.9,3,1196.263903
2520.92,3,1111.501966
2521.94,3,1199.582555
2522.96,3,1114.310031
2524,3,1199.891342
2525.08,3,1115.222765
2526.16,3,1205.840746
2527.22,3,1115.344593
2528.24,3,1199.602949
2529.34,3,1119.061863
2530.42,3,1207.74824
2531.5,3,1124.282131
2532.5,3,1204.74593
2533.52,3,1118.591716
2534.52,3,1213.270482
2535.54,3,1119.891263
2536.54,3,1211.940851
2537.56,3,1123.534405
2538.6,3,1208.768864
2539.62,3,1118.23227
2540.7,3,1205.337706
2541.74,3,1117.676603
2542.76,3,1205.40468
2543.82,3,1127.105328
2544.88,3,1208.293095
2545.94,3,1132.31551
2547.02,3,1212.246193
2548.02,3,1115.88664
2549.02,3,1211.189253
2550.04,3,1113.822604
2551.04,3,1198.385407
2552.12,3,1120.95216
2553.2,3,1209.797206
2554.26,3,1117.175954
2555.34,3,1195.601652
2556.42,3,1113.019926
2557.44,3,1195.049273
2558.48,3,1116.612549
2559.58,3,1195.61897
2560.62,3,1122.71225
2561.64,3,1193.321353
2562.64,3,1115.825434
2563.66,3,1199.992259
2564.7,3,1115.652718
2565.7,3,1196.906161
2566.72,3,1104.807547
2567.76,3,1198.466707
2568.82,3,1111.03822
2569.92,3,1193.948676
2570.98,3,1107.827591
2572.02,3,1196.394878
2573.1,3,1104.873425
2574.16,3,1195.955749
2575.22,3,1104.60672
2576.24,3,1192.45039
2577.26,3,1110.529417
2578.28,3,1195.325558
2579.32,3,1109.870018
2580.4,3,1190.613517
2581.48,3,1102.750328
2582.54,3,1182.189361
2583.54,3,1107.766324
2584.58,3,1195.080847
2585.66,3,1105.208587
2586.7,3,1195.228055
2587.72,3,1100.239438
2588.78,3,1194.633498
2589.78,3,1095.565242
2590.78,3,1185.814651
2591.78,3,1101.791725
2592.82,3,1185.565105
2593.82,3,1097.164486
2594.9,3,1186.591896
2596,3,1093.261162
2597.1,3,1190.514457
2598.2,3,1101.78749
2599.28,3,1192.645016
2600.32,3,1104.850526
2601.38,3,1191.536222
2602.4,3,1111.589708
2603.48,3,1197.268662
2604.48,3,1110.361264
2605.48,3,1194.068594
2606.5,3,1106.576262
2607.5,3,1189.746195
2608.52,3,1102.217879
2609.52,3,1197.314278
2610.54,3,1108.505008
2611.6,3,1195.331345
2612.6,3,1104.73554
2613.72,3,1203.53961
2614.76,3,1111.872252
2615.8,3,1196.886811
2616.88,3,1102.048801
2617.94,3,1201.044302
2618.98,3,1102.871192
2620,3,1191.419441
2621.02,3,1105.522388
2622.06,3,1190.127886
2623.06,3,1101.614313
2624.1,3,1195.454078
2625.2,3,1102.471599
2626.28,3,1194.042772
2627.36,3,1115.740928
2628.42,3,1193.654598
2629.46,3,1095.367298
2630.54,3,1187.783096
2631.56,3,1094.515563
2632.6,3,1188.151608
2633.62,3,1099.217635
2634.64,3,1191.146598
2635.64,3,1097.525405
2636.64,3,1190.310249
2637.64,3,1098.466539
2638.68,3,1185.570999
2639.72,3,1099.373974
2640.74,3,1195.92766
2641.86,3,1116.124118
2642.96,3,1195.220052
2644.02,3,1103.075422
2645.06,3,1194.902016
2646.1,3,1104.666309
2647.16,3,1194.443602
2648.16,3,1106.191272
2649.16,3,1197.089317
2650.18,3,1113.093987
2651.2,3,1204.159219
2652.22,3,1105.437271
2653.24,3,1193.040401
2654.32,3,1104.37805
2655.34,3,1199.721216
2656.4,3,1101.268283
2657.48,3,1200.262428
2658.52,3,1104.278337
2659.56,3,1195.611629
2660.64,3,1103.471431
2661.68,3,1188.422505
2662.72,3,1102.161853
2663.72,3,1194.867713
2664.72,3,1101.905782
2665.76,3,1183.858175
2666.76,3,1104.750496
2667.86,3,1193.038767
2668.94,3,1097.892762
2669.94,3,1177.093465
2670.98,3,1105.623588
2672.06,3,1193.500597
2673.12,3,1104.434882
2674.12,3,1190.000791
2675.12,3,1105.474014
2676.14,3,1186.554176
2677.16,3,1104.516749
2678.22,3,1181.895819
2679.28,3,1088.652861
2680.28,3,1180.313877
2681.28,3,1089.037416
2682.44,3,1192.77812
2683.52,3,1104.663935
2684.64,3,1202.132764
2685.76,3,1119.941516
2686.8,3,1205.784251
2687.82,3,1108.338624
2688.92,3,1201.483467
2689.96,3,1109.817386
2690.96,3,1199.050482
2691.98,3,1115.71736
2692.98,3,1207.844974
2694,3,1114.737978
2695.04,3,1204.914255
2696.14,3,1110.396618
2697.22,3,1195.481078
2698.24,3,1110.489233
2699.26,3,1205.22311
2700.34,3,1121.693592
2701.4,3,1204.41279
2702.46,3,1111.802819
2703.54,3,1195.297619
2704.56,3,1110.519445
2705.56,3,1195.559428
2706.56,3,1116.12382
2707.56,3,1207.052396
2708.66,3,1121.173679
2709.7,3,1209.326408
2710.74,3,1121.758936
2711.8,3,1208.480993
2712.84,3,1123.101795
2713.86,3,1216.127955
2714.9,3,1115.410819
2715.96,3,1204.524643
2717.06,3,1131.245658
2718.08,3,1217.58743
2719.1,3,1130.545346
2720.1,3,1219.365105
2721.12,3,1127.642556
2722.12,3,1217.368094
2723.12,3,1126.677969
2724.2,3,1216.672604
2725.26,3,1129.443044
2726.42,3,1213.079865
2727.54,3,1128.381394
2728.64,3,1207.809345
2729.66,3,1121.504862
2730.74,3,1219.387069
2731.78,3,1131.349564
2732.8,3,1217.032828
2733.8,3,1125.070225
2734.8,3,1217.748004
2735.82,3,1121.151165
2736.82,3,1215.592798
2737.88,3,1120.431045
2738.96,3,1218.164318
2740.04,3,1120.496912
2741.1,3,1219.7513
2742.18,3,1123.620394
2743.28,3,1218.396292
2744.42,3,1127.727156
2745.52,3,1219.819966
2746.54,3,1140.08714
2747.54,3,1226.245223
2748.56,3,1137.620525
2749.58,3,1235.232628
2750.58,3,1143.172899
2751.58,3,1227.63982
2752.66,3,1145.355362
2753.72,3,1241.299739
2754.78,3,1146.593996
2755.86,3,1245.535066
2756.96,3,1152.260851
2758.02,3,1246.298073
2759.04,3,1158.684516
2760.16,3,1253.347503
2761.16,3,1160.028158
2762.18,3,1247.662255
2763.18,3,1169.637996
2764.22,3,1242.796603
2765.3,3,1155.229502
2766.38,3,1252.950263
2767.44,3,1158.367325
2768.58,3,1250.393843
2769.72,3,1160.872402
2770.78,3,1238.132892
2771.84,3,1157.524055
2772.9,3,1233.571185
2773.98,3,1150.239781
2775,3,1237.959802
2776.04,3,1148.177947
2777.06,3,1239.125211
2778.08,3,1150.066419
2779.1,3,1233.966993
2780.12,3,1155.42871
2781.14,3,1238.180655
2782.18,3,1157.464099
2783.24,3,1248.871153
2784.28,3,1163.165442
2785.36,3,1252.447764
2786.42,3,1170.837901
2787.48,3,1250.739697
2788.56,3,1160.599183
2789.6,3,1259.451776
2790.6,3,1168.154151
2791.62,3,1266.28527
2792.64,3,1169.387517
2793.66,3,1265.346637
2794.7,3.368421053,1180.644722
2795.74,3.368421053,1270.054334
2796.82,3.368421053,1180.14255
2797.92,3.368421053,1272.526639
2798.96,3.368421053,1189.89201
2800.12,3.368421053,1279.032076
2801.22,3.368421053,1185.769641
2802.28,3.368421053,1282.000394
2803.36,3.368421053,1184.609578
2804.44,3.368421053,1279.63277
2805.46,3.368421053,1188.00668
2806.46,3.368421053,1280.105599
2807.46,3.368421053,1201.640086
2808.48,3.368421053,1274.137771
2809.48,3.368421053,1179.572547
2810.52,3.368421053,1272.609416
2811.62,3.368421053,1186.522457
2812.62,3.368421053,1277.4355
2813.7,3.368421053,1182.803311
2814.76,3.368421053,1273.652301
2815.82,3.368421053,1178.83227
2816.88,3.368421053,1276.367404
2817.94,3.368421053,1185.697637
2818.98,3.368421053,1274.973859
2820.04,3.368421053,1189.616001
2821.08,3.368421053,1277.193779
2822.12,3.368421053,1183.753887
2823.14,3.368421053,1274.676035
2824.16,3.368421053,1193.73889
2825.2,3.368421053,1271.317135
2826.28,3.368421053,1189.417306
2827.44,3.368421053,1288.931276
2828.5,3.368421053,1210.930048
2829.62,3.368421053,1277.03699
2830.78,3.368421053,1204.893316
2831.88,3.368421053,1284.768543
2832.96,3.368421053,1212.511826
2833.96,3.368421053,1300.503971
2835,3.368421053,1211.338289
2836.02,3.368421053,1303.919394
2837.06,3.368421053,1213.620315
2838.12,3.368421053,1308.90348
2839.12,3.368421053,1212.91156
2840.2,3.368421053,1308.985667
2841.32,3.368421053,1211.898954
2842.4,3.368421053,1302.673888
2843.48,3.368421053,1227.474626
2844.6,3.368421053,1295.48192
2845.68,3.368421053,1209.579475
2846.72,3.368421053,1304.27495
2847.76,3.368421053,1207.975149
2848.78,3.368421053,1306.860837
2849.78,3.368421053,1218.698125
2850.8,3.368421053,1297.32427
2851.84,3.368421053,1204.606633
2852.88,3.368421053,1301.68138
2853.94,3.368421053,1207.050777
2855.06,3.368421053,1299.970318
2856.18,3.368421053,1209.169288
2857.28,3.368421053,1304.075976
2858.34,3.368421053,1213.216899
2859.46,3.368421053,1306.077771
2860.52,3.368421053,1215.992379
2861.6,3.368421053,1301.131614
2862.62,3.368421053,1216.992388
2863.72,3.368421053,1317.668787
2864.76,3.368421053,1223.508737
2865.76,3.368421053,1323.816156
2866.82,3.368421053,1231.194817
2867.86,3.368421053,1317.95654
2868.96,3.368421053,1234.292073
2870.1,3.368421053,1331.777151
2871.22,3.368421053,1238.71722
2872.28,3.368421053,1333.95597
2873.32,3.368421053,1247.799072
2874.38,3.368421053,1334.68326
2875.52,3.368421053,1250.894345
2876.62,3.368421053,1336.737306
2877.64,3.368421053,1236.680495
2878.7,3.368421053,1327.719681
2879.72,3.368421053,1241.787733
2880.72,3.368421053,1331.493758
2881.72,3.368421053,1236.793444
2882.8,3.368421053,1330.609538
2883.9,3.368421053,1232.761388
2885,3.368421053,1323.282723
2886.1,3.368421053,1228.04091
2887.18,3.368421053,1304.725456
2888.34,3.736842105,1228.653245
2889.48,3.736842105,1325.018814
2890.64,3.736842105,1227.279467
2891.66,3.736842105,1320.561421
2892.72,3.736842105,1229.467875
2893.72,3.736842105,1326.754314
2894.72,3.736842105,1239.795481
2895.76,3.736842105,1338.348384
2896.76,3.736842105,1241.474158
2897.86,3.736842105,1333.496981
2898.94,3.736842105,1263.42135
2900.02,3.736842105,1347.659862
2901.14,3.736842105,1265.431619
2902.18,3.736842105,1350.104006
2903.28,3.736842105,1269.902843
2904.4,3.736842105,1357.711627
2905.48,3.736842105,1274.849042
2906.54,3.736842105,1356.439663
2907.54,3.736842105,1260.424858
2908.56,3.736842105,1356.768935
2909.58,3.736842105,1258.747804
2910.62,3.736842105,1349.095373
2911.74,3.736842105,1259.653417
2912.82,3.736842105,1351.97007
2913.9,3.736842105,1258.549792
2915.08,3.736842105,1335.934129
2916.2,3.736842105,1254.304928
2917.24,3.736842105,1348.557592
2918.28,3.736842105,1252.65298
2919.36,3.736842105,1338.171633
2920.42,3.736842105,1261.454555
2921.46,3.736842105,1345.024001
2922.5,3.736842105,1260.880887
2923.5,3.736842105,1360.053609
2924.5,3.736842105,1266.555892
2925.52,3.736842105,1367.033998
2926.62,3.736842105,1269.075799
2927.64,3.736842105,1366.675263
2928.72,3.736842105,1283.656328
2929.8,3.736842105,1373.383148
2930.92,3.736842105,1289.580299
2932.1,3.736842105,1364.680784
2933.2,3.736842105,1272.391449
2934.28,3.736842105,1365.60318
2935.38,3.736842105,1271.93717
2936.38,3.736842105,1363.412931
2937.38,3.736842105,1278.998258
2938.38,3.736842105,1367.791702
2939.4,3.736842105,1274.336809
2940.44,3.736842105,1358.541556
2941.52,3.736842105,1273.738785
2942.6,3.736842105,1362.800425
2943.68,3.736842105,1276.681881
2944.72,3.736842105,1369.880929
2945.8,3.736842105,1283.281153
2946.86,3.736842105,1377.981235
2947.96,3.736842105,1291.165237
2949.06,3.736842105,1378.176352
2950.1,3.736842105,1289.975762
2951.14,3.736842105,1384.425486
2952.16,3.736842105,1292.328788
2953.18,3.736842105,1380.454063
2954.22,3.736842105,1296.097674
2955.24,3.736842105,1387.116685
2956.28,3.736842105,1286.347359
2957.34,3.736842105,1378.518321
2958.44,3.736842105,1289.092721
2959.46,3.736842105,1381.668336
2960.54,3.736842105,1284.491378
2961.62,3.736842105,1377.804272
2962.68,3.736842105,1299.641574
2963.76,3.736842105,1377.80857
2964.8,3.736842105,1289.966644
2965.8,3.736842105,1379.621429
2966.84,3.736842105,1291.287366
2967.86,3.736842105,1381.506108
2968.9,3.736842105,1289.091635
2970.04,3.736842105,1383.704036
2971.1,3.736842105,1292.826681
2972.18,3.736842105,1390.900626
2973.32,3.736842105,1303.756313
2974.44,3.736842105,1391.46253
2975.5,3.736842105,1297.738582
2976.58,3.736842105,1397.683853
2977.68,3.736842105,1304.495123
2978.7,3.736842105,1404.999919
2979.72,3.736842105,1305.436582
2980.72,3.736842105,1397.548331
2981.76,3.736842105,1305.40825
2982.76,3.736842105,1401.825229
2983.84,4.105263158,1318.673048
2984.98,4.105263158,1397.456722
2986.08,4.105263158,1318.518037
2987.16,4.105263158,1405.011553
2988.28,4.105263158,1314.719334
2989.4,4.105263158,1412.840568
2990.58,4.105263158,1325.882023
2991.66,4.105263158,1405.851035
2992.74,4.105263158,1322.309638
2993.78,4.105263158,1416.848659
2994.84,4.105263158,1331.182934
2995.86,4.105263158,1414.654581
2996.88,4.105263158,1324.054607
2997.92,4.105263158,1419.356026
2998.96,4.105263158,1332.866499
3000.08,4.105263158,1416.062838
3001.12,4.105263158,1322.262837
3002.26,4.105263158,1415.307652
3003.36,4.105263158,1328.079088
3004.5,4.105263158,1412.833799
3005.56,4.105263158,1335.415933
3006.6,4.105263158,1422.1839
3007.64,4.105263158,1325.417621
3008.7,4.105263158,1418.139029
3009.72,4.105263158,1328.207443
3010.72,4.105263158,1418.675741
3011.72,4.105263158,1325.935141
3012.74,4.105263158,1419.128302
3013.84,4.105263158,1335.889272
3015,4.105263158,1423.306937
3016.1,4.105263158,1335.486
3017.22,4.105263158,1427.665362
3018.32,4.105263158,1337.057019
3019.4,4.105263158,1424.432519
3020.48,4.105263158,1347.327944
3021.52,4.105263158,1432.784375
3022.52,4.105263158,1339.190834
3023.56,4.105263158,1433.011055
3024.56,4.105263158,1343.310859
3025.58,4.105263158,1441.761062
3026.7,4.105263158,1351.126297
3027.8,4.105263158,1438.409591
3028.86,4.105263158,1351.317143
3029.98,4.105263158,1441.080724
3031,4.105263158,1353.829212
3032.1,4.105263158,1434.97224
